subject_id,family,model,k_self,k_other,beta_self,beta_other,NLL,AIC,BIC
548,linear,2K1B,4.53176926514867e-08,0.724527991757718,18.5805086084296,18.5805086084296,10.397215835493,26.794431670986,32.4080347037097
849,linear,2K1B,4.27824360097185e-08,0.750000374048086,18.6992271725775,18.6992271725775,10.3972158067838,26.7944316135676,32.4080346462912
893,linear,2K1B,4.2549619120819e-08,0.976383628994936,18.8035412863448,18.8035412863448,11.0903629989045,28.180725997809,33.7943290305327
974,linear,2K1B,0.322243423616866,0.748886832249424,1.55115517375521,1.55115517375521,20.6367802320001,47.2735604640001,52.8871634967238
1019,linear,2K1B,1.49999545794486,0.750131636851658,1.33419167050911,1.33419167050911,15.7820772233305,37.564154446661,43.1777574793846
1083,linear,2K1B,0.229361532570779,0.651657407366063,0.709738449512024,0.709738449512024,28.6329450499047,63.2658900998094,68.879493132533
1126,linear,2K1B,1.39393600378882e-07,0.739978428091928,2.02294800379683,2.02294800379683,14.2213232172148,34.4426464344297,40.0562494671533
1252,linear,2K1B,2.73779270002803e-07,0.643905969927865,0.888578399230217,0.888578399230217,26.0614441204334,58.1228882408667,63.7364912735904
1363,linear,2K1B,1.75909629655837e-07,0.694493025054665,0.523670701009365,0.523670701009365,28.2290367923077,62.4580735846154,68.0716766173391
1423,linear,2K1B,2.48527225975346e-10,0.484581258130665,40.1974949888973,40.1974949888973,11.0903549688805,28.180709937761,33.7943129704847
1499,linear,2K1B,0.394445648354218,0.665835197300268,0.962671024919824,0.962671024919824,26.0452637102604,58.0905274205207,63.7041304532444
1867,linear,2K1B,0.542736615736829,0.746799752150263,6.87004317585821e-08,6.87004317585821e-08,32.57791787885,71.1558357576999,76.7694387904236
1870,linear,2K1B,0.788588735037087,0.729782164086246,1.12494070482923,1.12494070482923,19.8582339892315,45.716467978463,51.3300710111867
2397,linear,2K1B,0.513569293110496,0.768588324307165,1.74640047790981,1.74640047790981,20.5408228658469,47.0816457316937,52.6952487644174
2411,linear,2K1B,2.36110859940049e-08,0.688860634626985,1.56262287528355,1.56262287528355,17.7369866548371,41.4739733096741,47.0875763423978
2431,linear,2K1B,0.146749889747993,0.749218982145913,1.30182613088739,1.30182613088739,22.5910366293616,51.1820732587232,56.7956762914469
2690,linear,2K1B,0.225302708158962,0.749756915917422,1.61132087555645,1.61132087555645,21.4710157135596,48.9420314271192,54.5556344598429
2803,linear,2K1B,1.49999997576834,0.762782267562981,0.511562643181044,0.511562643181044,26.9302554925161,59.8605109850322,65.4741140177559
2854,linear,2K1B,4.2549619120819e-08,0.976383628994936,18.8035412863448,18.8035412863448,11.0903629989045,28.180725997809,33.7943290305327
2899,linear,2K1B,0.26110064455349,0.700157675174063,0.935540607894589,0.935540607894589,23.8137020667337,53.6274041334675,59.2410071661912
2959,linear,2K1B,0.345567094386008,0.750063616389209,1.15696948979461,1.15696948979461,23.6219968920875,53.2439937841751,58.8575968168988
2998,linear,2K1B,0.601397014616213,0.755897965151117,1.52165752537771,1.52165752537771,22.2986089963315,50.5972179926631,56.2108210253867
3103,linear,2K1B,0.149468680337557,0.750015685649082,2.17244777132886,2.17244777132886,17.5979178541593,41.1958357083187,46.8094387410424
3178,linear,2K1B,5.16679278371787e-09,0.562338820181858,1.58740095368065,1.58740095368065,20.3785003822998,46.7570007645996,52.3706037973233
3210,linear,2K1B,1.17013053289614e-07,0.670651609992278,1.79395553832245,1.79395553832245,18.5231234380178,43.0462468760356,48.6598499087593
3228,linear,2K1B,9.91938664193216e-08,0.740068235893791,2.18158258172289,2.18158258172289,17.3543577952635,40.708715590527,46.3223186232507
3472,linear,2K1B,3.85028780332903e-07,0.750005455100664,17.3148924716698,17.3148924716698,11.0903953731449,28.1807907462899,33.7943937790136
3624,linear,2K1B,0.492570595718532,0.774024768205678,1.8432487541757,1.8432487541757,18.673692915118,43.3473858302359,48.9609888629596
3771,linear,2K1B,2.15888982786624e-08,0.59767149880564,1.53284812465106,1.53284812465106,20.8377690022716,47.6755380045431,53.2891410372668
3928,linear,2K1B,1.72984918244181e-08,0.735439236069953,2.04452135377373,2.04452135377373,15.0034873045434,36.0069746090869,41.6205776418105
