subject_id,family,model,k_self,k_other,beta_self,beta_other,NLL,AIC,BIC
8949,parabolic,2K1B,0.0488434135490603,0.25005897279285,0.951019282626486,0.951019282626486,26.8862544379094,59.7725088758188,65.3861119085424
8987,parabolic,2K1B,3.68257231152809e-09,0.230600815950632,23.2324646315402,23.2324646315402,10.3972093352505,26.7944186705011,32.4080217032248
9045,parabolic,2K1B,0.072076798315565,0.250646923386585,2.90292876714473,2.90292876714473,15.4177490372606,36.8354980745211,42.4491011072448
9203,parabolic,2K1B,1.38540965067006e-08,0.24952146274505,18.8717531752757,18.8717531752757,11.0903628344091,28.1807256688183,33.7943287015419
9350,parabolic,2K1B,1.38540965067006e-08,0.24952146274505,18.8717531752757,18.8717531752757,11.0903628344091,28.1807256688183,33.7943287015419
9477,parabolic,2K1B,3.06342056479397e-08,0.250145501338586,18.6230209543351,18.6230209543351,7.62462707937414,21.2492541587483,26.8628571914719
9585,parabolic,2K1B,1.38540965067006e-08,0.24952146274505,18.8717531752757,18.8717531752757,11.0903628344091,28.1807256688183,33.7943287015419
9593,parabolic,2K1B,7.3168852761458e-09,0.248533144357634,1.57001617916733,1.57001617916733,20.3368483035581,46.6736966071163,52.2872996398399
9620,parabolic,2K1B,9.24878305519006e-07,0.253236409811773,2.14705118907852,2.14705118907852,17.2587913908583,40.5175827817166,46.1311858144403
9779,parabolic,2K1B,0.0441897931074943,0.250045365222222,1.01089100040654,1.01089100040654,25.7730976032315,57.546195206463,63.1597982391866
155,parabolic,2K2B,1.42104939348131e-08,0.254549752226747,1.20457075528967,1.40677970873278,28.4947859488331,64.9895718976662,72.4743759412977
332,parabolic,2K2B,2.45680462287026e-08,0.247401761428105,0.839116944752972,1.31082456306667,29.0782071180674,66.1564142361349,73.6412182797665
548,parabolic,2K2B,3.25573305914271e-08,0.249759554396803,41.6606623726757,22.9461885384119,20.7944554295797,49.5889108591594,57.0737149027909
849,parabolic,2K2B,1.05406942955154e-07,0.253147672572458,12.605437588066,6.49773687663335,20.1013315738196,48.2026631476392,55.6874671912707
893,parabolic,2K2B,3.16520406022877e-08,0.24940804181082,41.9773924947773,21.6883528318002,22.1807496381784,52.3614992763569,59.8463033199884
974,parabolic,2K2B,0.110585140251394,0.250014287499901,2.57024758709211,49.9962178855718,21.6835398372932,51.3670796745863,58.8518837182179
1019,parabolic,2K2B,0.499999937306142,0.25161312800847,0.55532703559158,2.20786858812437,25.9629607099372,59.9259214198745,67.4107254635061
1083,parabolic,2K2B,0.127512711384746,0.249941748491779,0.950313714692445,49.6018757272689,29.7089274425421,67.4178548850842,74.9026589287158
1126,parabolic,2K2B,1.04094359351463e-08,0.256882966772748,1.34621336193157,1.79161132125104,23.1882698383367,54.3765396766733,61.8613437203049
1252,parabolic,2K2B,2.26130270978385e-08,0.255438141679975,0.827556878846345,1.12966388383928,29.2321249736395,66.4642499472789,73.9490539909105
1363,parabolic,2K2B,6.51090220421407e-07,0.253389214212127,0.841722822582322,48.2960368590506,28.1970872820043,64.3941745640086,71.8789786076402
1423,parabolic,2K2B,3.24973437746023e-09,0.382584619226234,18.9259827468094,8.96529774099188,21.4875642447394,50.9751284894787,58.4599325331103
1499,parabolic,2K2B,0.153298444620406,0.250983756231303,0.167412112389469,50.00797842782,31.0732639309478,70.1465278618956,77.6313319055272
1867,parabolic,2K2B,0.0534943710404513,0.340218046179867,0.00196901477249296,0.756503820025891,32.5786678025473,73.1573356050946,80.6421396487262
1870,parabolic,2K2B,0.499999918784558,0.249960491287311,0.26843288923167,50.1977354811016,26.1093342232843,60.2186684465685,67.7034724902001
2397,parabolic,2K2B,0.156628768604587,0.249916065222246,1.97977400126435,49.9828753907426,25.0601226187479,58.1202452374957,65.6050492811273
2411,parabolic,2K2B,6.40857858277612e-09,0.24634867576492,1.93708257276892,2.01479598946319,21.5832448062537,51.1664896125074,58.6512936561389
2431,parabolic,2K2B,1.20456663833771e-08,0.250430317670799,0.540201756833296,50.013249389042,29.8935118202487,67.7870236404975,75.271827684129
2690,parabolic,2K2B,0.0525017097791428,0.249208094836307,0.911659851673862,50.3177204774885,29.6526177784882,67.3052355569765,74.7900396006081
2803,parabolic,2K2B,0.499999955752379,0.262697273666347,1.32402967157781,1.425469738241,23.2966762495473,54.5933524990945,62.0781565427261
2854,parabolic,2K2B,3.16520406022877e-08,0.24940804181082,41.9773924947773,21.6883528318002,22.1807496381784,52.3614992763569,59.8463033199884
